id,CoinDate,CoinOpen,CoinHigh,CoinLow,CoinClose,CoinVolume,CoinCap
222,2022/04/25,39472.61,40491.75,38338.38,40458.31,35445730570.0,769607056243.0
223,2022/04/24,39478.37,39845.92,39233.54,39469.29,17964398167.0,750755023764.0
224,2022/04/23,39738.72,39935.86,39352.2,39486.73,16138021249.0,751045477435.0
225,2022/04/22,40525.86,40777.76,39315.42,39740.32,28011716745.0,755827581233.0
226,2022/04/21,41371.52,42893.58,40063.83,40527.36,35372786395.0,770762297843.0
227,2022/04/20,41501.74,42126.3,40961.1,41374.38,27819532341.0,786828424699.0
228,2022/04/19,40828.17,41672.96,40618.63,41502.75,25303206547.0,789227424713.0
229,2022/04/18,39721.2,40986.32,38696.19,40826.21,33705182072.0,776330593866.0
230,2022/04/17,40417.78,40570.73,39620.89,39716.95,19087633042.0,755201997823.0
231,2022/04/16,40552.32,40633.68,40078.43,40424.48,16833150693.0,768615440640.0
232,2022/04/15,39939.4,40617.72,39866.83,40553.46,21756855753.0,771033872659.0
233,2022/04/14,41160.22,41451.48,39695.74,39935.52,24342001973.0,759245303311.0
234,2022/04/13,40123.57,41430.05,39712.75,41166.73,27691105228.0,782617115810.0
235,2022/04/12,39533.71,40617.59,39388.33,40127.18,30991500854.0,762819737794.0
236,2022/04/11,42201.04,42424.59,39373.06,39521.9,33949912166.0,751274786459.0
237,2022/04/10,42781.09,43376.38,42021.21,42207.67,17654475582.0,802293412897.0
238,2022/04/09,42282.08,42786.82,42183.25,42782.14,16050772496.0,813175789802.0
239,2022/04/08,43505.14,43903.02,42183.29,42287.66,27215995394.0,803736501494.0
240,2022/04/07,43207.5,43860.7,42899.91,43503.85,26101973106.0,826814841543.0
241,2022/04/06,45544.36,45544.36,43193.95,43206.74,39393395788.0,821131605927.0
242,2022/04/05,46624.51,47106.14,45544.81,45555.99,29640604055.0,865734982991.0
243,2022/04/04,46445.27,46791.09,45235.82,46622.67,32499785455.0,885964854050.0
244,2022/04/03,45859.13,47313.48,45634.1,46453.57,25414397610.0,882703992271.0
245,2022/04/02,46285.5,47028.28,45782.51,45868.95,29336594194.0,871556728553.0
246,2022/04/01,45554.16,46616.24,44403.14,46281.64,38162644287.0,879359612625.0
247,2022/03/31,47062.15,47512.03,45390.54,45538.68,33327427106.0,865202119216.0
248,2022/03/30,47456.9,47655.15,46746.21,47062.66,29333883962.0,894116777852.0
249,2022/03/29,47100.44,48022.29,47100.44,47465.73,31397059069.0,901733146417.0
250,2022/03/28,46821.85,48086.84,46690.2,47128.01,36362175703.0,895273041065.0
251,2022/03/27,44505.36,46827.55,44437.29,46820.49,28160889722.0,889385706663.0
252,2022/03/26,44349.86,44736.0,44166.28,44500.83,16950455995.0,845283757076.0
253,2022/03/25,43964.55,44999.49,43706.29,44348.73,30574413034.0,842351457245.0
254,2022/03/24,42886.65,44131.85,42726.16,43960.93,31042992291.0,834943671214.0
255,2022/03/23,42364.38,42893.51,41877.51,42892.96,25242943069.0,814620088889.0
256,2022/03/22,41074.1,43124.71,40948.28,42358.81,32004652376.0,804437952236.0
257,2022/03/21,41246.13,41454.41,40668.04,41078.0,24615543271.0,780074755650.0
258,2022/03/20,42191.41,42241.16,41004.76,41247.82,20127946682.0,783260570384.0
259,2022/03/19,41794.65,42316.55,41602.67,42190.65,19664853187.0,801124017583.0
260,2022/03/18,40944.84,42195.74,40302.4,41801.15,34421564942.0,793688176484.0
261,2022/03/17,41140.84,41287.54,40662.87,40951.38,22009601093.0,777515183730.0
262,2022/03/16,39335.57,41465.45,39022.35,41143.93,39616916192.0,781131586213.0
263,2022/03/15,39664.25,39794.63,38310.21,39338.79,23934000868.0,746821744421.0
264,2022/03/14,37846.32,39742.5,37680.73,39666.76,24322159070.0,753013859090.0
265,2022/03/13,38884.72,39209.35,37728.14,37849.66,17300745310.0,718481905386.0
266,2022/03/12,38794.46,39308.6,38772.54,38904.01,14616450657.0,738459914964.0
267,2022/03/11,39439.97,40081.68,38347.43,38794.97,26364890465.0,736353069777.0
268,2022/03/10,41974.07,42004.73,38832.94,39437.46,31078064711.0,748513363763.0
269,2022/03/09,38742.82,42465.67,38706.09,41982.93,32284121034.0,796787661849.0
270,2022/03/08,38059.9,39304.44,37957.39,38737.27,25776583476.0,735156346355.0
271,2022/03/07,38429.3,39430.23,37260.2,38062.04,28546143503.0,722305696828.0
272,2022/03/06,39404.2,39640.18,38211.65,38419.98,19745229902.0,729062407067.0
273,2022/03/05,39148.45,39566.34,38777.04,39400.58,16975917450.0,747638613405.0
274,2022/03/04,42458.14,42479.61,38805.85,39137.6,28516271427.0,742617908335.0
275,2022/03/03,43925.2,44021.58,41914.75,42451.79,24967782593.0,805466458785.0
276,2022/03/02,44357.62,45077.58,43432.85,43924.12,29183112630.0,833361543695.0
277,2022/03/01,43194.5,44793.6,42952.58,44354.64,32479047645.0,841491170716.0
278,2022/02/28,37706.0,43760.46,37518.21,43193.23,35690014104.0,819414782676.0
279,2022/02/27,39098.7,39778.94,37268.98,37709.78,23450127612.0,715351995828.0
280,2022/02/26,39213.08,40005.35,38702.53,39105.15,17467554129.0,741789694059.0
281,2022/02/25,38333.75,39630.32,38111.34,39214.22,26545599159.0,743827806938.0
282,2022/02/24,37278.57,38968.84,34459.22,38332.61,46383802093.0,727072550320.0
283,2022/02/23,38285.28,39122.39,37201.82,37296.57,21849073843.0,707390766255.0
284,2022/02/22,37068.77,38359.85,36488.93,38286.03,25493150450.0,726121533658.0
285,2022/02/21,38423.21,39394.44,36950.48,37075.28,29280402798.0,703124071472.0
286,2022/02/20,40118.1,40119.89,38112.81,38431.38,18340576452.0,728812385562.0
287,2022/02/19,40026.02,40418.88,39713.06,40122.15,13736557863.0,760839429984.0
288,2022/02/18,40552.13,40929.15,39637.62,40030.98,23310007704.0,759074084514.0
289,2022/02/17,43937.07,44132.97,40249.37,40538.01,26246662813.0,768654436207.0
